,created_at,tweet,lang,favourites_count,retweet_count,verified,polarity,Emotion
428,2020-04-16T20:10:40Z,#Ecofascismo en tiempos de #coronavirus  ,es,296417,0,False,Positive,Fear
429,2020-04-16T12:42:44Z,,und,296406,0,False,Positive,Joy
430,2020-04-16T22:43:57Z,Si aprono le inchieste sulle Rsa per i decessi durante l’emergenza da #Covid_19 ,it,294497,0,False,Positive,Surprise
431,2020-04-16T22:36:39Z,"La fantastica vignetta di @maurobiani oggi per @repubblica 

“In #Lombardia dobbiamo subito ricominciare a correre” 
“Ah ma allora non ci siamo capiti” 🖤 

Grandissimo Mauro!!! 👏👏👏👏👏👏👏👏👏👏👏 

#Biani ! ❤️

#coronavirus ",it,294367,21,False,Positive,Joy
432,2020-04-16T07:50:09Z,"#Trump: ""Basta fondi all'#OMS, sul #coronavirus ha fallito""
La decisione è stata criticata aspramente da #BillGatesBioTerrorist e dai #Democrats. Decisione corretta #PresidentTrump  ",it,294306,94,False,Positive,Joy
433,2020-04-16T11:35:39Z,"@Qua_Agatha Lo hanno detto chiaro e tondo che è più importante salvare ""i migranti"" piuttosto che occuparsi degli Italiani malati di #coronavirus 
🤬🤬🤬",it,294299,1,False,Positive,Fear
434,2020-04-16T17:36:28Z,"Bilan 16 avril #COVID_19 🇫🇷 2 ème baisse des hospitalisés 👍

* + 417 décès ↘️ soit 11 060 morts hospitaliers + 336 Ehpad (au total 6 860) = 17 920

* 31 305 hospitalisés ↘️(- 474) dont 6 248 réanim.↘️ soit - 209👍 (jours préc -273 - 91 -24 -38) 229 nveaux-474

#confinementjour31 ",fr,294234,1,False,Positive,Joy
435,2020-04-16T07:23:14Z,In molti abbiamo messo in pausa i nostri #blog per via dell’emergenza #COVID19 ma per fortuna piano piano si riparte !!! #16aprile ❤️ ,it,294157,1,False,Positive,Fear
436,2020-04-16T15:17:42Z,"…あぁ、やはり…💦💦
今年は「Covid19」の影響で日本公演すべて中止💦 

非常に残念ですが、この時世なので、正確な判断です✋

昨年の公演終了後に最速先行発売で購入したチケットは5/8～払い戻し💦

#ディズニーオンアイス2020 
#日本公演全中止 #Covid19 ",ja,294070,0,False,Positive,Joy
437,2020-04-16T07:15:33Z,"A l'opposé de l'Allemagne en termes d'équipements hospitaliers, le Portugal a pourtant très bien contenu l'épidémie de #coronavirus 

Contrairement à son collègue espagnol Pedro Sanchez, M. Costa a jusqu'ici pu compter sur le soutien du chef de l'opposition de droite, Rui Rio. ",fr,293997,1,False,Positive,Joy
438,2020-04-16T17:45:53Z,"Un peu d'humour français 😉😜

#ConfinementJour31 #coronavirus #Covid_19fr ",fr,293989,1,False,Positive,Fear
439,2020-04-16T19:47:12Z,आपले कर्तव्य पूर्ण क़ेल्याबद्दल अभिनंदन🇮🇳🙏🙏 @AdvYashomatiINC  @rajeshtope11  @uddhavthackeray  @supriya_sule  @RahulGandhi  @INCIndia  #coronavirus  #Covid_19 ,mr,293173,0,False,Positive,Joy
440,2020-04-16T14:12:35Z,@BabitaPhogat जो भी आज देशमें ग़रीब भुगत रहे है सब भाजपा और सरकार के वजह से है! आप लोगों ने उनका सब कुछ छिन लिया! कोरोना के वजह से जो भी मौतें होंगी उसकी जवाबदारी आप जैसे विनाशकारी दिमाग़ों की होंगी!ऐसे हालात में भी आप लोगों को मज़ाक़ सूझ रहा है!आप लोगों को भगवान कभी माफ़ नहि करेगा! #Covid_19,hi,293120,0,False,Positive,Fear
441,2020-04-16T11:19:34Z,"どっかの誰かはワクチン開発に期待しているみたいだが、 #COVID19 は解明されていないことが多い。
一回だけ10万円払って終わり、ではなく継続的な支援が必要。
「8月から振り込み」では遅い。
#休業補償と一律給付で命を守って
#全ての住民に補償と給付で防疫を
",ja,292625,10,False,Positive,Joy
442,2020-04-16T05:01:01Z,"#BuenosDías 🍀

Hay que aprender a potenciar 
lo positivo, minimizar 
lo negativo, y valorar 
lo bueno que nos pasa, 
para ser capaces de superar 
las dificultades 

Ánimo 🤍

#FelizJueves 🌸
#COVID19 
#YoMeQuedoEnCasa 
#StayAtHomeStaySafe ",es,292557,13,False,Positive,Fear
443,2020-04-16T12:59:57Z,@PDChinaLife @pacobaca #paciencia_China #covid_19 ,und,292478,1,False,Positive,Fear
444,2020-04-16T15:33:27Z,"@maritaluisamar @panaclo @EnriqueAlfaroR @HLGatell trato de conseguir @closapina en @sanpablofarma como es medicamento controlado, no me lo mandan a casa #esquizofrenia aunque tenga le receta #EnCasaYSinComida @Nerilicon: #ELNarcoCacas ayudando #COVID_19 @ISSSTE_Salud @Reforma @excelsior  @Pacobaca #PANDEMIA_MEDIÁTICA ",es,292478,1,False,Positive,Fear
445,2020-04-16T17:23:15Z,"😂😂 problema generale nell' occidente.
Qui mascherine e disinfettanti invenduti.
Gente che corre. Atleti che si allenano. Bimbi a passeggio e Ak47 pronte dopo la Pasqua ortodossa. Fine del #COVID19 😂

Morti zero ovviamente. ",it,292015,4,False,Positive,Joy
446,2020-04-16T02:33:52Z,Esos insumos no estaban destinados para cirugía o aislarse contra el #coronavirus. ,es,291166,0,False,Positive,Fear
447,2020-04-16T06:54:32Z,#LockThemUp #Covid_19 #selfishpricks ,und,289915,0,False,Positive,Anger
448,2020-04-16T20:41:51Z,"Amazon-Chef Bezos hat sein Vermögen durch #COVID19 UM 24 Milliarden erhöht.

Seinen Mitarbeiter_innen zahlt er kein Krankengeld.

So sehet endlich, dass Mrd. nur dadurch entstehen, dass ausgebeutet werden *kann*, das Erarbeitete nicht unter den Erarbeitenden fair aufgeteilt muss!",de,289854,99,False,Positive,Joy
449,2020-04-16T19:07:44Z,#coronavirus ,und,288959,3,False,Positive,Fear
450,2020-04-16T05:06:29Z,"உடல்நலம் பாதித்த தந்தையை ஒரு கி.மீ. தூரம் தூக்கிச் சென்ற மகன்.
#Kerala, #coronavirus, #ippodhu, #News, #செய்திகள், #இந்தியா
",ta,288765,1,False,Positive,Surprise
451,2020-04-16T11:34:53Z,"🖊No tancar Madrid i decidir-ho un cap de setmana quan ja havia marxat tothom, obeix a una TÀCTICA. La mateixa que va redecentralitzar i desabestir de material els centres sanitaris. I finalment la mateixa que no inclou ara en la estadística els morts reals...
#Covid_19 ",ca,288615,26,False,Positive,Joy
452,2020-04-16T00:40:29Z,#CatsOfTwitter #StayHomeStaySafe 😬😁😹😹 ,und,288585,0,False,Positive,Joy
453,2020-04-16T16:38:54Z,#StayAtHome #COVID19 ,und,287899,0,False,Positive,Joy
454,2020-04-16T15:25:42Z,"Un grupo de médicos cubanos llegó a #Catar para reforzar el sistema de salud y atender a los pacientes afectados por la pandemia del nuevo coronavirus.
Historia Completa: ",es,287682,2,False,Positive,Fear
455,2020-04-16T07:18:41Z,".@nycHealthy -аас гаргасан #COVID19 болон сексийн харилцааны талаарх зөвөлгөө. 
-You are your safest sex partner.
-Процесс эхлэхээс өмнө гараа 20 секундээс багагүй хугацаанд угаах гэх мэт ",ru,286227,2,False,Positive,Joy
456,2020-04-16T13:20:47Z,"#Covid_19 Герман улс: 130450 тохиолдол (+2866)
Эдгэрэлт 72600;
Нас баралт 3569 (+315)   
Нас баралтын хувь 2.73%; 
Нас барагсдын 46% нь 80-89 насныхан.
Өвчлөгсдийн 66% нь 15-69 насныхан
@rki_de, @FluTrackers 4-р сарын 15-ны байдлаар. ",ru,286223,3,False,Positive,Joy
457,2020-04-16T08:24:37Z,"#Buongiorno da #Torino 🇮🇹
 
#Turin #torinoèlamiacittà #italy #Italia #ViciuPacciu #Photography #StreetPhotography #TurinLandscape #iloveturin #Piemonte #ilovepiemonte #scorci #Scorcio #Quarantena #COVID19 ",und,285983,4,False,Positive,Fear
458,2020-04-16T09:41:30Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus  #Fascist #lockdown #Islamophobia  #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech 
Koimoi: BREAKING! Kangana Ranaut’s Sister Rangoli Chandel’s Account #Suspended Post Insensitive Tweet On #Muslims.
",fr,284721,1,False,Positive,Surprise
459,2020-04-16T10:00:04Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva #RangoliChandel #KanganaRanaut 
",und,284721,1,False,Positive,Fear
460,2020-04-16T10:00:36Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia  #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
#ट्विटर हैंडल सस्पेंशन पर सामने आया कंगना की बहन रंगोली का रिएक्शन, दिया ये बड़ा बयान ",hi,284721,1,False,Positive,Surprise
461,2020-04-16T10:02:05Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
मुसलमानों को लेकर कंगना की बहन रंगोली ने किया था विवादित ट्वीट,Twitter ने सस्पेंड किया अकाउंट ",hi,284721,1,False,Positive,Sadness
462,2020-04-16T10:02:56Z,"#Katyayan #GodiMedia_ShutUp  #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
रंगोली ने ट्वीट कर कहा- 'इन्हें खड़ा कर मार दो गोली', ट्रोल होने पर ऐसे दी सफाई ",hi,284721,1,False,Positive,Joy
463,2020-04-16T10:03:43Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
कंगना रनौत की बहन रंगोली का ट्विटर अकाउंट सस्पेंड, विवादित पोस्ट करने के चलते मिली थी चेतावनी ",hi,284721,1,False,Positive,Disgust
464,2020-04-16T10:04:28Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
",und,284721,1,False,Positive,Fear
465,2020-04-16T10:05:15Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate # day21oflockdown #pandemic
#Hateisavirus #HateSpeech #Hindutva
Kangana's sister's tweet- these mulls should be shot in line, raging people",hi,284721,1,False,Positive,Joy
466,2020-04-16T10:06:27Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva #RangoliChandel #KanganaRanaut
",und,284721,1,False,Positive,Fear
467,2020-04-16T10:07:19Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva
कंगना रनौत की बहन रंगोली का ट्विटर अकाउंट हुआ सस्पेंड, ये थी बड़ी वजह ",hi,284721,1,False,Positive,Joy
468,2020-04-16T11:20:32Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia   #pandemic  #HateSpeech #Hindutva #Gujarat #Surat
वायरल ऑडियो में दावा- थूक लगाकर सब्जी बेच रहे मुस्लिम, पुलिस ने ऑडियो बनाने वाले को किया गिरफ्तार ",hi,284721,2,False,Positive,Fear
469,2020-04-16T11:24:37Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva",und,284721,1,False,Positive,Fear
470,2020-04-16T11:27:01Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus  #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva #FakeNews
#HinduMuslimUnity #fakenewspeddler #FakeNewsMedia #FakeJournalismOfMedia
",und,284721,2,False,Positive,Joy
471,2020-04-16T11:29:36Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown #Islamophobia #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #Hindutva #HinduMuslimUnity #FakeNews #FakeJournalismOfMedia #fakenewspeddler",und,284721,1,False,Positive,Fear
472,2020-04-16T11:32:13Z,"#Katyayan #GodiMedia_ShutUp #racism #coronavirus #RacismIsAVirus #Fascist #lockdown  #CoronaVirusUpdate #day21oflockdown #pandemic  
#Hateisavirus #HateSpeech #research

",und,284721,2,False,Positive,Fear
473,2020-04-16T09:07:14Z,"#Katyayan  #racism #coronavirus  #Fascist #lockdown #Corona #CoronaVirusUpdate #day21oflockdown #pandemic #COVID19 #CoronavirusOutbreakindia #porn#ChildAbuse
#लॉकडाउन में #पॉर्न देखने वाले दुनियाभर में बढ़े, 95% उछाल के साथ भारत सबसे आगे ",hi,284682,1,False,Positive,Disgust
474,2020-04-16T13:09:22Z,#COVID19,und,282995,0,False,Positive,Fear
475,2020-04-16T17:17:56Z,"#AlFinDeLaCuarentena
The phrase will have changed:

""To the PAN and Ciro people.""

Like the distractors and generators of #FakeNewsn at the time of # Covid_19 #pandemic # COVID19 #coronavirus #CoronavirusMx",es,282871,0,False,Positive,Joy
476,2020-04-16T18:08:56Z,"Soirée organisée clandestinement....

Y en a qui mériteraient de le choper le #COVID19",fr,282566,1,False,Positive,Joy
477,2020-04-16T10:48:15Z,@myogiadityanath @narendramodi @PMOIndia @Breaking911 #coronavirus ,und,282461,0,False,Positive,Fear
478,2020-04-16T08:39:31Z,@ArvindKejriwal @narendramodi @RahulGandhi @MamataOfficial @msisodia @Saurabh_MLAgk @SanjayAzadSln @AamAadmiParty @ShivSena #COVID19 ,und,282434,0,False,Positive,Joy
479,2020-04-16T08:27:12Z,"#ThursdayConfession

Next week I'm on vacation.
I bought everything I need to barbecue.
And now I see that they are announcing a shitty time.

So your # COVID19 stories 😡😡😡🤪🤪🤪🤣🤣🤣",fr,282402,4,False,Positive,Anger
480,2020-04-16T18:25:58Z,"OnaMonaAlamm Gentleness in lockdown will increase the loss of life, economic loss will be less which is now beginning to appear, it would have been better if you tagged this tweet Imran + his team, Imran's decision is very wrong, Imran to his people I don't know why these people are not listening. Mufti Muneeb opened a different mess
# Covid_19",ur,281932,0,False,Positive,Anger
481,2020-04-16T11:39:24Z,"लखनऊ महानगर के सभी मण्डल अध्यक्षों से वीडियो कॉन्फ्रेंसिंग के माध्यम से चर्चा करते प्रदेश महामंत्री @PankajSinghBJP   ने कहा सोशल डिस्टेंस का पालन करें एवं कोरोना से जंग में #आरोग्य_सेतु_ऐप महत्वपूर्ण हथियार है इसे स्वयं भी डाऊनलोड करें और औरों को भी इस हेतु प्रेरित करें
#Covid19 ",hi,281873,0,False,Positive,Fear
482,2020-04-16T02:56:02Z,"नोएडा महानगर के समस्त पदाधिकारियों,कार्यकर्ता बन्धुओं एवं विभिन्न सामाजिक संगठनों का आभार।
हम सभी का प्रयास है कि इस संकट की घड़ी में कोई भी भूखा न सोये।

कोरोना से जंग में #आरोग्य_सेतु_ऐप महत्वपूर्ण हथियार है इसे आप सभी डाऊनलोड करें और औरों को भी इस हेतु प्रेरित करें।।
#Covid19 ",hi,281870,0,False,Positive,Fear
483,2020-04-16T16:08:16Z,"@ImranKhanPTI @UdarOfficial @fawadchaudhry 
#lockdown 
#lockdownpakistan #Lockdownextention #Covid_19 #CoronaVirusPakistan",und,281436,0,False,Positive,Fear
484,2020-04-16T15:41:08Z,"#COVID19
#WHOLiedPeopleDied
#FauciFraud
#ChinaLiedPeopleDie 
#Event201",und,280942,1,False,Positive,Joy
485,2020-04-16T18:22:21Z,"#PSA 😱
#StayHome
#StayAtHomeOrder
#COVID19 ",und,277601,0,False,Positive,Fear
486,2020-04-16T14:53:47Z,"@luizhmanfro @AlongeMarcos @ fonteneles97 @BergerPedro @DilmaResiste In the case of #coronavirus you are wrong.
Good model is not to join suspects and people with broken feet.
Hospital has to have a screening area and place to treat suspects and beds. The complication is ICU p who develops severe pneumonia.
However, it would be less if testing in general.",pt,276724,0,False,Positive,Joy
487,2020-04-16T04:23:30Z,"Less badly in a country whose #BolsonaroAssassino government denies testing and isolation for those infected with # coronavirus, makes it difficult to disclose results, does not sympathize with relatives of the dead and shows interest in the progress of the pandemic.
Lives matter a lot.",pt,276719,1,False,Positive,Joy
488,2020-04-16T23:04:38Z,#coronavirus #COVID19,und,275716,0,False,Positive,Fear
489,2020-04-16T12:27:09Z,"Venezuela has the lowest # Covid_19 infection rate in Latin America and has performed the most testing in the region.

 Meanwhile, Juan Guaido has just held court with Tony Blair.",fr,275112,1,False,Positive,Joy
490,2020-04-16T17:23:54Z,Prime Minister Mr. @narendramodi ji had shared his video on his Twitter praising Saiba and Sesha Gupta (sisters) for creating a song to spread awareness about # COVID19.,hi,274505,0,False,Positive,Joy
491,2020-04-16T07:28:21Z,"688 sailors out of 1,767 tested positive for # COVID19 and 1/3 of the test results remain to be known
When the ship was on a stopover in Brest between March 13 and 16, the commander of the #CDG would have proposed to interrupt the mission
Request refused by the Ministry of the Armed Forces #Parly",fr,274079,0,False,Positive,Fear
492,2020-04-16T21:00:32Z,I will clarify this Yonit @LeviYonit does not miss the time of the army when he needed a permit for any departure from the base and now feels imprisoned in a military setting. I do not miss military service in the IDF and do not like frames. So I am tired of all this corona. Want summer vacation to fly like a bird #coronavirus #StayAtHome,iw,273933,0,False,Positive,Joy
493,2020-04-16T21:33:02Z,Our Jessica Jessica Meir @Astro_Jessica. Waiting for you here on earth only we are imprisoned in houses and also eat salad #StayAtHome #StayAndPlay Corona isolates us in houses and there is no access to the cosmos #coronavirus,iw,273933,0,False,Positive,Surprise
494,2020-04-16T03:04:14Z,"सलमान खान ने #Covid19 लेकर जो मेसेज दिया है ।
सब को सुनना चाहिए।
सही में #Dabangg तो एक ही है।
@BeingSalmanKhan 🙏
 ",hi,273853,2,False,Positive,Surprise
495,2020-04-16T06:03:14Z,"צייצתי על האחים בארבע ובשעה חמש ריטווטתי ויצאתי לראות את הירח ושלושת הכוכבים יופיטר שבתאי מאדים, וזה בלי לשמוע כי אשתו של כריס קואומו נדבקה בקורונה.  מאחלת רפואה שלמה משפחת קואומו ושהחיים יחזרו לשגרה אמן! ❤️ קורונה @ChrisCuomo #coronavirus @NYGovCuomo @CuomoPrimeTime #StayAtHome ",iw,273767,0,False,Positive,Fear
496,2020-04-16T13:05:14Z,"חזרה לשגרה עם ש""ג #coronavirus קורונה פאק 4:05",iw,273742,0,False,Positive,Fear
497,2020-04-16T13:18:37Z,One corona stopped everyone's life #coronavirus,iw,273742,0,False,Positive,Fear
498,2020-04-16T13:48:02Z,Australia to retain coronavirus curbs for at least another four weeks,ro,273742,0,False,Positive,Joy
499,2020-04-16T15:13:58Z,"פרסום ראשון מאתמול. חזרה לשגרה. תכנית כניסה לחיים מחדש עם שגרה. אין יציאה באופק הקרוב מהסגר. קל""ב סגר קשה לובה. קורונה – אסטרטגיית יציאה #coronavirus ",iw,273729,0,False,Positive,Fear
500,2020-04-16T15:21:58Z,"Preliminary publication. Corona - Exit Strategy. A week ago was also a month. The closure is tired, which is because I fell in love with the mask after I thought I would never go with a mask because of the corona. 😷 Luba masks abound. This week is not over yet. An emotional month full of events. Want to meet up with family and go to sea #coronavirus",iw,273729,0,False,Positive,Fear
501,2020-04-16T16:00:56Z,Moments you would like to be a free animal outdoors #coronavirus corona pak 7,iw,273719,0,False,Positive,Surprise
502,2020-04-16T16:11:32Z,"What will corona and @TheSun such small scissors wow not dangerous #coronavirus
Farmer uses sheep shears to give himself a haircut",und,273719,0,False,Positive,Fear
503,2020-04-16T16:58:06Z,דרישה למלוח יותר ממתוק בימי קורונה. מתוק מלוח מלוח במבה. #coronavirus מחכה ליום שהאשטאג הזה לא יהיה קיים ולא נהיה אסירים של החיים,iw,273719,0,False,Positive,Joy
504,2020-04-16T15:39:01Z,"#緊急事態宣言 が全国に拡大され #近畿地方 は #京都府 が #大阪府 と #兵庫県 と並んで #特定警戒都道府県 の仲間入りです #新型コロナウイルス感染症 #SARS_COV_2 #COVID_19 #coronavirus
",ja,273712,0,False,Positive,Fear
505,2020-04-16T16:18:42Z,"#Emergency declaration has been applied to all prefectures #Kinki region has designated #Osaka prefecture, #Hyogo prefecture, #Kyoto prefecture as #special warning prefecture. Everyone is a participant, so let's share it with everyone #New Coronavirus #SARS_COV_2 #COVID_19 #coronavirus",ja,273712,0,False,Positive,Fear
506,2020-04-16T16:22:45Z,#Emergency declaration has been applied to all #prefectures #Osaka prefecture #Hyogo prefecture #Kyoto prefecture etc. #coronavirus #note,ja,273712,0,False,Positive,Joy
507,2020-04-16T23:07:40Z,"No se si les pasa pero veo pasar muchos coches de la policía científica. 

¿Cuántos cuerpos nos están ocultando? #Coronavirus ",es,272617,1,False,Positive,Fear
508,2020-04-16T18:11:37Z,"The only weapon this gob had was to emerge victorious in the pandemic by appealing to health. Now they don't even have that because the pot is being uncovered. There are hundreds of cases of doctors and health personnel infected with #Coronavirus, an economic bomb in a stopped country.",es,272345,1,False,Positive,Joy
509,2020-04-16T10:19:42Z,"#Coronavirus, Trentino: il governatore leghista Fugatti aumenta lo stipendio del suo dirigente. ""Schiaffo a operatori sanitari in prima linea"" - Il Fatto Quotidiano ",it,272307,0,False,Positive,Fear
510,2020-04-16T10:21:50Z,"#Coronavirus, elderly people died in the RSA - The Brescia prosecutor opens 9 investigation files - Il Fatto Quotidiano",it,272307,6,False,Positive,Fear
511,2020-04-16T10:28:31Z,"Cos'è?
Una barzelletta?
#taskforce #coronavirus ",it,272307,7,False,Positive,Fear
512,2020-04-16T15:23:18Z,"#Coronavirus, thousands of victims in #Lombardia and they are propaganda",it,272304,11,False,Positive,Fear
513,2020-04-16T15:42:35Z,"@LegaSalvini Siete O S C E N I #Coronavirus, migliaia di vittime in #Lombardia e loro fanno propaganda  ",it,272304,5,False,Positive,Surprise
514,2020-04-16T14:17:01Z,Axel Kicillof is infected with Coronavirus # Covid_19,es,272280,4,False,Positive,Fear
515,2020-04-16T01:33:57Z,"And here you come to the harsh reality of #coronavirus.
They sprout like roaches.",es,271754,0,False,Positive,Fear
516,2020-04-16T07:57:04Z,Από πάνω:Κανονικά τα αναδρομικά και η προσωπική «διαφορά» σε ρετιρέ συνταξιουχους δημοσίου &amp; ΔΕΚΟ.Απο κάτω:Πως θα σας σκίσουμε τους υπολοιπους στους φορους.Ολη η εικόνα του παραλογισμού σε ένα πρωτοσέλιδο.Στον κόσμο τους ορισμένοι. #Covid_19 #Μεγαλη_Πεμπτη ,el,271470,4,False,Positive,Surprise
517,2020-04-16T08:12:04Z,"@le_Parisien Amis français, bon courage. Vous avez notre soutien pour l'événement tragique tant de morts hier à cause de #COVID19 🇫🇷🇬🇷",fr,271397,0,False,Positive,Fear
518,2020-04-16T14:45:15Z,@Alex451618 #Covid19,und,271136,0,False,Positive,Fear
519,2020-04-16T07:36:48Z,"🇯🇵 INFO ALERT - #Japan declares national state of emergency amid rising number of #coronavirus cases in the country. Japan has confirmed 488 new cases and 17 more deaths today, and fears a sharp increase in the coming days. (NHK)",fr,271065,13,False,Positive,Fear
520,2020-04-16T13:56:15Z,"#Macron 🇫🇷

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet",und,271065,5,False,Positive,Fear
521,2020-04-16T14:16:43Z,"🇩🇪 #coronavirus pandemic: the situation in German zoos is ""worrying"". Parks expect to slaughter more animals than usual ""if the going gets tough,"" the directors admit. # COVID19",fr,271065,3,False,Positive,Fear
522,2020-04-16T14:20:03Z,"#France 🇫🇷 #masques

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @anesucre",und,271065,2,False,Positive,Joy
523,2020-04-16T14:23:21Z,"Switzerland announces ""slow"" and ""progressive"" deconfinement

#ChineseVirus # COVID19 #coronavirus

#polqc #assnat

@ ALEX451618 @PCroquet",fr,271065,1,False,Positive,Joy
524,2020-04-16T14:34:28Z,"False Information About COVID-19 | Facebook implements new warnings

#ChineseVirus # COVID19 #coronavirus

@ ALEX451618 @PCroquet",fr,271065,1,False,Positive,Surprise
525,2020-04-16T14:43:26Z,"Régis Labeaume calls for the cancellation of the school year

#polqc #assnat

#ChineseVirus # COVID19 #coronavirus",fr,271065,1,False,Positive,Fear
526,2020-04-16T14:55:23Z,"Washington investigates whether COVID originated from Wuhan lab

#ChineseVirus # COVID19 #coronavirus

@ ALEX451618 @PCroquet",fr,271065,5,False,Positive,Surprise
527,2020-04-16T15:47:24Z,"#France 🇫🇷

#Ehpad

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet",und,271065,0,False,Positive,Fear
528,2020-04-16T15:49:26Z,"#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @anesucre @Maggie0101",und,271065,3,False,Positive,Fear
529,2020-04-16T01:34:21Z,"#Trump #KAG 👍🏻

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet",und,271036,5,False,Positive,Surprise
530,2020-04-16T01:40:20Z,"Caregivers unable to go to the front

#ChineseVirus # COVID19 #coronavirus

#polqc #assnat #polmtl",fr,271036,0,False,Positive,Fear
531,2020-04-16T02:02:22Z,"#Trump #KAG 👍🏻

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @Maggie0101",und,271036,3,False,Positive,Surprise
532,2020-04-16T02:05:03Z,"#Trump #KAG 👍🏻

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @Maggie0101",und,271036,3,False,Positive,Surprise
533,2020-04-16T02:05:40Z,"Médecins Sans Frontières launches its very first intervention in Canada

#ChineseVirus # COVID19 #coronavirus

#polqc #assnat #cdnpoli #polcano
@ ALEX451618",fr,271036,2,False,Positive,Fear
534,2020-04-16T02:18:01Z,"#Italie 🇮🇹

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet",und,271036,11,False,Positive,Fear
535,2020-04-16T02:25:56Z,"La mère de Steven Finn emportée par la COVID-19

#ChineseVirus #COVID19 #coronavirus

 ",fr,271036,0,False,Positive,Fear
536,2020-04-16T02:26:48Z,"#Trump #KAG 👍🏻

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @Maggie0101",und,271036,5,False,Positive,Surprise
537,2020-04-16T02:34:32Z,"#Trump #KAG 👍🏻

#ChineseVirus #COVID19 #coronavirus

@ALEX451618 @PCroquet @Maggie0101",und,271036,6,False,Positive,Surprise
538,2020-04-16T00:00:36Z,"#ChineseVirus #COVID19 #coronavirus

#polqc #assnat",und,271035,3,False,Positive,Fear
539,2020-04-16T00:07:46Z,"In France, all the staff of an accommodation facility for the elderly have chosen to confine themselves with the residents to better protect them from # Covid19
 
#coronavirus #ChineseVirus

@ ALEX451618 @PCroquet",fr,271035,5,False,Positive,Joy
540,2020-04-16T02:36:21Z,"Baby is born after nursing mother dies from COVID-19

#ChineseVirus # COVID19 #coronavirus",fr,271033,0,False,Positive,Fear
541,2020-04-16T03:52:13Z,"23 cases of COVID-19 at the Exceldor plant in Saint-Bruno-de-Montarville

#ChineseVirus # COVID19 #coronavirus

#polqc #assnat",fr,271033,1,False,Positive,Fear
542,2020-04-16T06:59:46Z,"FRANCEINFO SURVEY. Covid-19: the heavy price paid by elected officials during the first round of municipal elections

@ ALEX451618 @PCroquet

#ChineseVirus # COVID19 #coronavirus",fr,271033,4,False,Positive,Fear
